PLAYER_ID,PLAYER_NAME,TEAM_ID,TEAM_NAME
1626261,Michael Holyfield,1610612763,Grizzlies
1626262,Coty Clarke,1610612738,Celtics
1626263,Shannon Scott,1610612761,Raptors
1626266,JJ O'Brien,1610612749,Bucks
1626269,Denzel Livingston,1610612745,Rockets
1626270,Will Cummings,1610612745,Rockets
1626271,Kyle Casey,1610612756,Suns
1626272,Lazeric Jones,1610612763,Grizzlies
1626273,Marcelo Huertas,1610612747,Lakers
1626275,Travis Trice II,1610612752,Knicks
1626276,Darion Atkins,1610612752,Knicks
1626279,Jason Washburn,1610612766,Hornets
1626280,Sam Thompson,1610612766,Hornets
1626281,Jon Horford,1610612749,Bucks
1626285,Kleon Penn,1610612750,Timberwolves
1626288,Joshua Smith,1610612745,Rockets
1626289,Marshall Henderson,1610612758,Kings
1626290,Corey Webster,1610612740,Pelicans
1626293,Edgar Sosa,1610612737,Hawks
1626294,Jaleel Roberts,1610612749,Bucks
1626295,Nnanna Egwu,1610612753,Magic
1626296,Jordan Sibert,1610612737,Hawks
1626304,Youssou Ndoye,1610612759,Spurs
1626305,Nick Minnerath,1610612739,Cavaliers
1626643,Jacob Pullen,1610612755,76ers
1626780,Jonathan Gibson,1610612738,Celtics
1627098,Malcolm Delaney,1610612737,Hawks
1627215,Walt Lemon Jr.,1610612754,Pacers
1627224,Chris Udofia,1610612744,Warriors
1627258,Sampson Carter,1610612763,Grizzlies
1627292,Kadeem Jack,1610612754,Pacers
1627293,Alex Stepheson,1610612763,Grizzlies
1627322,Bo McCalebb,1610612740,Pelicans
1627362,Briante Weber,1610612748,Heat
1627395,Julian Washburn,1610612763,Grizzlies
1627496,Derek Cooke Jr.,1610612756,Suns
1627732,Ben Simmons,1610612755,76ers
1627733,Dragan Bender,1610612749,Bucks
1627734,Domantas Sabonis,1610612754,Pacers
1627735,Wade Baldwin IV,1610612739,Cavaliers
1627736,Malik Beasley,1610612743,Nuggets
1627737,Marquese Chriss,1610612744,Warriors
1627738,Deyonta Davis,1610612737,Hawks
1627739,Kris Dunn,1610612741,Bulls
1627740,Henry Ellenson,1610612751,Nets
1627741,Buddy Hield,1610612758,Kings
1627742,Brandon Ingram,1610612740,Pelicans
1627743,Demetrius Jackson,1610612747,Lakers
1627744,Brice Johnson,1610612763,Grizzlies
1627745,Damian Jones,1610612737,Hawks
1627746,Skal Labissiere,1610612757,Trail Blazers
1627747,Caris LeVert,1610612751,Nets
1627748,Thon Maker,1610612765,Pistons
1627749,Dejounte Murray,1610612759,Spurs
1627750,Jamal Murray,1610612743,Nuggets
1627751,Jakob Poeltl,1610612759,Spurs
1627752,Taurean Prince,1610612751,Nets
1627753,Zhou Qi,1610612745,Rockets
1627754,Diamond Stone,1610612741,Bulls
1627755,Tyler Ulis,1610612758,Kings
1627756,Denzel Valentine,1610612741,Bulls
1627757,Stephen Zimmerman,1610612747,Lakers
1627758,Ron Baker,1610612764,Wizards
1627759,Jaylen Brown,1610612738,Celtics
1627760,Cat Barber,1610612755,76ers
1627761,DeAndre' Bembry,1610612737,Hawks
1627762,Joel Bolomboy,1610612749,Bucks
1627763,Malcolm Brogdon,1610612754,Pacers
1627765,Elgin Cook,1610612744,Warriors
1627766,Isaiah Cousins,1610612762,Jazz
1627767,Cheick Diallo,1610612756,Suns
1627768,Perry Ellis,1610612766,Hornets
1627770,Kay Felder,1610612761,Raptors
1627771,Michael Gbinije,1610612744,Warriors
1627772,Daniel Hamilton,1610612739,Cavaliers
1627773,AJ Hammons,1610612748,Heat
1627774,Jake Layman,1610612750,Timberwolves
1627775,Patrick McCaw,1610612761,Raptors
1627776,Isaiah Miles,1610612755,76ers
1627777,Georges Niang,1610612762,Jazz
1627778,Chinanu Onuaku,1610612757,Trail Blazers
1627779,Marcus Paige,1610612766,Hornets
1627780,Gary Payton II,1610612764,Wizards
1627781,Malachi Richardson,1610612761,Raptors
1627782,Wayne Selden,1610612741,Bulls
1627783,Pascal Siakam,1610612761,Raptors
1627784,Jarrod Uthoff,1610612763,Grizzlies
1627785,Isaiah Whitehead,1610612751,Nets
1627786,Troy Williams,1610612758,Kings
1627787,Kyle Wiltjer,1610612761,Raptors
1627788,Furkan Korkmaz,1610612755,76ers
1627789,Timothe Luwawu-Cabarrot,1610612751,Nets
1627790,Ante Zizic,1610612739,Cavaliers
1627791,Ben Bentil,1610612742,Mavericks
1627811,Zach Auguste,1610612747,Lakers
1627812,Yogi Ferrell,1610612758,Kings
1627814,Damion Lee,1610612744,Warriors
1627815,Sheldon Mac,1610612764,Wizards
1627816,Alex Poythress,1610612737,Hawks
1627817,Tim Quarterman,1610612745,Rockets
1627818,Kaleb Tarczewski,1610612760,Thunder
1627819,Isaiah Taylor,1610612761,Raptors
1627820,Tyrone Wallace,1610612737,Hawks
1627821,James Webb III,1610612751,Nets
1627823,Juancho Hernangomez,1610612743,Nuggets
1627824,Guerschon Yabusele,1610612738,Celtics
1627825,Rade Zagorac,1610612763,Grizzlies
1627826,Ivica Zubac,1610612746,Clippers
1627827,Dorian Finney-Smith,1610612742,Mavericks
1627829,Julian Jacobs,1610612747,Lakers
1627832,Fred VanVleet,1610612761,Raptors
1627834,Georgios Papagiannis,1610612757,Trail Blazers
1627835,Paul Zipser,1610612741,Bulls
1627836,Gracin Bakumanya,1610612756,Suns
1627841,Stefan Jankovic,1610612748,Heat
1627843,Thomas Walkup,1610612741,Bulls
1627846,Abdel Nader,1610612760,Thunder
1627848,Shawn Long,1610612755,76ers
1627849,Daniel Ochefu,1610612764,Wizards
1627850,Marshall Plumlee,1610612749,Bucks
1627851,Mindaugas Kuzminskas,1610612752,Knicks
1627852,Nicolas Brussino,1610612737,Hawks
1627853,Ryan Arcidiacono,1610612741,Bulls
1627854,Bryn Forbes,1610612759,Spurs
1627855,Okaro White,1610612764,Wizards
1627856,Matt Costello,1610612759,Spurs
1627858,Kyle Collinsworth,1610612762,Jazz
1627861,Mike Tobey,1610612766,Hornets
1627862,Beau Beech,1610612751,Nets
1627863,Danuel House Jr.,1610612745,Rockets
1627865,Egidijus Mockevicius,1610612751,Nets
1627866,Jameel Warney,1610612742,Mavericks
1627867,Keith Hornsby,1610612742,Mavericks
1627868,Patricio Garino,1610612753,Magic
1627873,Shawn Dawson,1610612740,Pelicans
1627875,Marcus Georges-Hunt,1610612738,Celtics
1627878,Nick Zeisloft,1610612754,Pacers
1627879,Nicolas Laprovittola,1610612759,Spurs
1627880,Quincy Ford,1610612740,Pelicans
1627881,Rasheed Sulaimon,1610612766,Hornets
1627882,Andrew Andrews,1610612766,Hornets
1627883,Jalen Jones,1610612764,Wizards
1627884,Derrick Jones Jr.,1610612748,Heat
1627885,Shaquille Harrison,1610612741,Bulls
1627886,D'Vauntes Smith-Rivera,1610612741,Bulls
1627887,Trey Freeman,1610612765,Pistons
1627888,Nikola Jovanovic,1610612765,Pistons
1627902,Jaleel Cousins,1610612742,Mavericks
1627936,Alex Caruso,1610612747,Lakers
1627938,J.J. Avila,1610612741,Bulls
1627954,Scott Wood,1610612744,Warriors
1627982,Josh Gray,1610612740,Pelicans
1627988,Myke Henry,1610612760,Thunder
1628021,David Nwaba,1610612751,Nets
1628035,Alfonzo McKinnie,1610612739,Cavaliers
1628041,Vashil Fernandez,1610612748,Heat
1628070,Jordan Loyd,1610612761,Raptors
1628174,Alex Hamilton,1610612744,Warriors
1628176,LaDontae Henton,1610612746,Clippers
1628241,Devin Williams,1610612738,Celtics
1628249,Mitchell Creek,1610612750,Timberwolves
1628365,Markelle Fultz,1610612753,Magic
1628366,Lonzo Ball,1610612740,Pelicans
1628367,Josh Jackson,1610612763,Grizzlies
1628368,De'Aaron Fox,1610612758,Kings
1628369,Jayson Tatum,1610612738,Celtics
1628370,Malik Monk,1610612766,Hornets
1628371,Jonathan Isaac,1610612753,Magic
1628372,Dennis Smith Jr.,1610612752,Knicks
1628373,Frank Ntilikina,1610612752,Knicks
1628374,Lauri Markkanen,1610612741,Bulls
1628378,Donovan Mitchell,1610612762,Jazz
1628379,Luke Kennard,1610612765,Pistons
1628380,Zach Collins,1610612757,Trail Blazers
1628381,John Collins,1610612737,Hawks
1628382,Justin Jackson,1610612742,Mavericks
1628383,Justin Patton,1610612760,Thunder
1628384,OG Anunoby,1610612761,Raptors
1628385,Harry Giles III,1610612758,Kings
1628386,Jarrett Allen,1610612751,Nets
1628387,Ike Anigbogu,1610612754,Pacers
1628388,TJ Leaf,1610612754,Pacers
1628389,Bam Adebayo,1610612748,Heat
1628390,Terrance Ferguson,1610612760,Thunder
1628391,D.J. Wilson,1610612749,Bucks
1628392,Isaiah Hartenstein,1610612745,Rockets
1628393,Jawun Evans,1610612760,Thunder
1628394,Anzejs Pasecniks,1610612764,Wizards
1628395,Jordan Bell,1610612750,Timberwolves
1628396,Tony Bradley,1610612762,Jazz
1628397,Ivan Rabb,1610612763,Grizzlies
1628398,Kyle Kuzma,1610612747,Lakers
1628399,Tyler Lydon,1610612758,Kings
1628400,Semi Ojeleye,1610612738,Celtics
1628401,Derrick White,1610612759,Spurs
1628402,Frank Jackson,1610612740,Pelicans
1628403,Caleb Swanigan,1610612758,Kings
1628404,Josh Hart,1610612740,Pelicans
1628405,Johnathan Motley,1610612746,Clippers
1628407,Dwayne Bacon,1610612766,Hornets
1628408,PJ Dozier,1610612743,Nuggets
1628409,Alec Peters,1610612756,Suns
1628410,Edmond Sumner,1610612754,Pacers
1628411,Wes Iwundu,1610612753,Magic
1628412,Frank Mason,1610612749,Bucks
1628413,Jonah Bolden,1610612755,76ers
1628414,Sindarius Thornwell,1610612739,Cavaliers
1628415,Dillon Brooks,1610612763,Grizzlies
1628416,Tyler Dorsey,1610612763,Grizzlies
1628417,Jaron Blossomgame,1610612745,Rockets
1628418,Thomas Bryant,1610612764,Wizards
1628419,Cameron Oliver,1610612757,Trail Blazers
1628420,Monte Morris,1610612743,Nuggets
1628421,Devin Robinson,1610612761,Raptors
1628422,Damyean Dotson,1610612752,Knicks
1628424,Kobi Simmons,1610612766,Hornets
1628425,Sterling Brown,1610612749,Bucks
1628427,Vlatko Cancar,1610612743,Nuggets
1628429,Charles Cooke,1610612748,Heat
1628430,Nigel Williams-Goss,1610612762,Jazz
1628431,V.J. Beachem,1610612747,Lakers
1628432,Davon Reed,1610612748,Heat
1628433,L.J. Peak,1610612738,Celtics
1628436,Luke Kornet,1610612741,Bulls
1628437,George de Paula,1610612745,Rockets
1628439,Isaiah Hicks,1610612752,Knicks
1628443,Kadeem Allen,1610612752,Knicks
1628444,Jabari Bird,1610612738,Celtics
1628448,Kavell Bigby-Williams,1610612740,Pelicans
1628449,Chris Boucher,1610612761,Raptors
1628450,Eric Mika,1610612758,Kings
1628451,Jacob Wiley,1610612751,Nets
1628452,Kennedy Meeks,1610612761,Raptors
1628453,Melo Trimble,1610612750,Timberwolves
1628454,Mike Young,1610612764,Wizards
1628455,Mike James,1610612740,Pelicans
1628456,Jeremy Morgan,1610612763,Grizzlies
1628460,Bronson Koenig,1610612741,Bulls
1628462,Milos Teodosic,1610612746,Clippers
1628463,Tyler Cavanaugh,1610612762,Jazz
1628464,Daniel Theis,1610612738,Celtics
1628467,Maxi Kleber,1610612742,Mavericks
1628469,Antonio Blakeney,1610612741,Bulls
1628470,Torrey Craig,1610612743,Nuggets
1628473,Yakuba Ouattara,1610612751,Nets
1628475,Matt Williams Jr.,1610612748,Heat
1628476,Derrick Walton Jr.,1610612746,Clippers
1628477,Landry Nnoko,1610612765,Pistons
1628491,Derek Willis,1610612765,Pistons
1628492,Gian Clavell,1610612742,Mavericks
1628493,Mangok Mathiang,1610612766,Hornets
1628494,T.J. Williams,1610612766,Hornets
1628495,Milton Doyle,1610612741,Bulls
1628496,Jeremy Senglin,1610612751,Nets
1628499,Antonius Cleveland,1610612742,Mavericks
1628500,Ben Moore,1610612754,Pacers
1628502,Nigel Hayes,1610612758,Kings
1628503,Jamel Artis,1610612758,Kings
1628504,Xavier Rathan-Mayes,1610612763,Grizzlies
1628505,Troy Caupain,1610612757,Trail Blazers
1628506,London Perrantes,1610612757,Trail Blazers
1628510,Andrew White III,1610612737,Hawks
1628511,James Blackmon Jr.,1610612755,76ers
1628512,Matt Jones,1610612758,Kings
1628513,Naz Mitrou-Long,1610612754,Pacers
1628514,Peter Jok,1610612756,Suns
1628515,Isaiah Briscoe,1610612753,Magic
1628516,Terry Henderson,1610612766,Hornets
1628517,Luke Petrasek,1610612766,Hornets
1628518,Amile Jefferson,1610612753,Magic
1628528,Ike Iroegbu,1610612746,Clippers
1628535,Jordan Mathews,1610612737,Hawks
1628537,Jaylen Morris,1610612749,Bucks
1628539,Mychal Mulder,1610612748,Heat
1628554,Isaac Hamilton,1610612739,Cavaliers
1628571,Erik McCree,1610612762,Jazz
1628575,Jaylen Johnson,1610612741,Bulls
1628576,Bryce Alford,1610612760,Thunder
1628577,Rashawn Thomas,1610612760,Thunder
1628578,Amida Brimah,1610612754,Pacers
1628579,Taylor Braun,1610612762,Jazz
1628605,Dusty Hannahs,1610612763,Grizzlies
1628610,Cody Demps,1610612758,Kings
1628656,Billy Garrett,1610612752,Knicks
1628677,Durand Scott,1610612763,Grizzlies
1628679,Daniel Dixon,1610612738,Celtics
1628680,Torian Graham,1610612762,Jazz
1628681,Rodney Purvis,1610612748,Heat
1628769,Tahjere McCall,1610612737,Hawks
1628935,Aaron Jackson,1610612745,Rockets
1628959,Rawle Alkins,1610612741,Bulls
1628960,Grayson Allen,1610612763,Grizzlies
1628961,Kostas Antetokounmpo,1610612747,Lakers
1628963,Marvin Bagley III,1610612758,Kings
1628964,Mo Bamba,1610612753,Magic
1628965,Jaylen Barford,1610612766,Hornets
1628966,Keita Bates-Diop,1610612750,Timberwolves
1628967,Tyus Battle,1610612750,Timberwolves
1628968,Brian Bowen II,1610612754,Pacers
1628969,Mikal Bridges,1610612756,Suns
1628970,Miles Bridges,1610612766,Hornets
1628971,Bruce Brown,1610612765,Pistons
1628972,Troy Brown Jr.,1610612764,Wizards
1628973,Jalen Brunson,1610612742,Mavericks
1628975,Jevon Carter,1610612756,Suns
1628976,Wendell Carter Jr.,1610612741,Bulls
1628977,Hamidou Diallo,1610612760,Thunder
1628978,Donte DiVincenzo,1610612749,Bucks
1628979,Trevon Duval,1610612749,Bucks
1628980,Jacob Evans,1610612744,Warriors
1628981,Bruno Fernando,1610612737,Hawks
1628982,Melvin Frazier Jr.,1610612753,Magic
1628983,Shai Gilgeous-Alexander,1610612760,Thunder
1628984,Devonte' Graham,1610612766,Hornets
1628985,Devon Hall,1610612760,Thunder
1628988,Aaron Holiday,1610612754,Pacers
1628989,Kevin Huerter,1610612737,Hawks
1628990,Chandler Hutchison,1610612741,Bulls
1628991,Jaren Jackson Jr.,1610612763,Grizzlies
1628993,Alize Johnson,1610612754,Pacers
1628994,George King,1610612756,Suns
1628995,Kevin Knox II,1610612752,Knicks
1628996,Sagaba Konate,1610612761,Raptors
1628997,Caleb Martin,1610612766,Hornets
1628998,Cody Martin,1610612766,Hornets
1628999,Yante Maten,1610612738,Celtics
1629000,Brandon McCoy,1610612740,Pelicans
1629001,De'Anthony Melton,1610612763,Grizzlies
1629002,Chimezie Metu,1610612759,Spurs
1629003,Shake Milton,1610612755,76ers
1629004,Svi Mykhailiuk,1610612765,Pistons
1629005,Malik Newman,1610612748,Heat
1629006,Josh Okogie,1610612750,Timberwolves
1629008,Michael Porter Jr.,1610612743,Nuggets
1629009,Billy Preston,1610612739,Cavaliers
1629010,Jerome Robinson,1610612746,Clippers
1629011,Mitchell Robinson,1610612752,Knicks
1629012,Collin Sexton,1610612739,Cavaliers
1629013,Landry Shamet,1610612746,Clippers
1629014,Anfernee Simons,1610612757,Trail Blazers
1629015,Zhaire Smith,1610612755,76ers
1629016,Omari Spellman,1610612744,Warriors
1629017,Khyri Thomas,1610612765,Pistons
1629018,Gary Trent Jr.,1610612757,Trail Blazers
1629019,Allonzo Trier,1610612752,Knicks
1629020,Jarred Vanderbilt,1610612743,Nuggets
1629021,Moritz Wagner,1610612764,Wizards
1629022,Lonnie Walker IV,1610612759,Spurs
1629023,P.J. Washington,1610612766,Hornets
1629026,Kenrich Williams,1610612740,Pelicans
1629027,Trae Young,1610612737,Hawks
1629028,Deandre Ayton,1610612756,Suns
1629029,Luka Doncic,1610612742,Mavericks
1629033,Theo Pinson,1610612751,Nets
1629034,Ray Spalding,1610612745,Rockets
1629035,Carsen Edwards,1610612738,Celtics
1629036,Isaac Haas,1610612762,Jazz
1629037,Keenan Evans,1610612765,Pistons
1629044,Shamorie Ponds,1610612761,Raptors
1629045,Bonzie Colson,1610612749,Bucks
1629048,Goga Bitadze,1610612754,Pacers
1629050,Jeffrey Carroll,1610612747,Lakers
1629052,Oshae Brissett,1610612761,Raptors
1629053,Vincent Edwards,1610612745,Rockets
1629055,Donte Grantham,1610612746,Clippers
1629056,Terence Davis,1610612761,Raptors
1629057,Robert Williams III,1610612738,Celtics
1629058,Dzanan Musa,1610612751,Nets
1629059,Elie Okobo,1610612756,Suns
1629060,Rui Hachimura,1610612764,Wizards
1629061,Deng Adel,1610612751,Nets
1629065,Ky Bowman,1610612744,Warriors
1629066,Rodions Kurucs,1610612751,Nets
1629067,Isaac Bonga,1610612764,Wizards
1629070,Matur Maker,1610612745,Rockets
1629076,Tyler Cook,1610612739,Cavaliers
1629078,Doral Moore,1610612763,Grizzlies
1629093,Tyler Davis,1610612760,Thunder
1629094,Marcus Derrickson,1610612737,Hawks
1629097,Terry Larrier,1610612746,Clippers
1629102,Brandon Sampson,1610612741,Bulls
1629103,Kelan Martin,1610612750,Timberwolves
1629109,Gary Clark,1610612745,Rockets
1629116,Angel Delgado,1610612746,Clippers
1629117,Wenyen Gabriel,1610612758,Kings
1629118,Thomas Welsh,1610612766,Hornets
1629121,Jaylen Adams,1610612749,Bucks
1629122,J.P. Macura,1610612739,Cavaliers
1629123,Jared Terrell,1610612750,Timberwolves
1629126,Deonte Burton,1610612760,Thunder
1629129,Trevon Bluiett,1610612762,Jazz
1629130,Duncan Robinson,1610612748,Heat
1629131,Jairus Lyles,1610612762,Jazz
1629132,Braian Angola-Rodas,1610612753,Magic
1629133,Daryl Macon,1610612748,Heat
1629134,Kendrick Nunn,1610612748,Heat
1629136,Elijah Stewart,1610612754,Pacers
1629137,Joel Berry II,1610612747,Lakers
1629139,Yuta Watanabe,1610612763,Grizzlies
1629140,Johnathan Williams,1610612747,Lakers
1629142,Yanyuhang Ding,1610612742,Mavericks
1629145,Isaiah Wilkins,1610612766,Hornets
1629146,Zach Smith,1610612766,Hornets
1629147,Joe Chealey,1610612766,Hornets
1629148,Johnny Hamilton,1610612765,Pistons
1629149,Codi Miller-McIntyre,1610612742,Mavericks
1629150,Emanuel Terry,1610612748,Heat
1629151,Ryan Broekhoff,1610612742,Mavericks
1629152,DeVaughn Akoon-Purcell,1610612760,Thunder
1629154,Rob Gray,1610612745,Rockets
1629155,Zach Lofton,1610612765,Pistons
1629156,Markel Crawford,1610612763,Grizzlies
1629159,Marcus Lee,1610612748,Heat
1629162,Jordan McLaughlin,1610612750,Timberwolves
1629163,Trey Lewis,1610612762,Jazz
1629164,Brandon Goodwin,1610612737,Hawks
1629165,Nick King,1610612738,Celtics
1629166,Jeff Roberson,1610612738,Celtics
1629167,Justin Bibbs,1610612738,Celtics
1629168,BJ Johnson,1610612753,Magic
1629184,Desi Rodriguez,1610612746,Clippers
1629185,Chris Chiozza,1610612764,Wizards
1629186,Tiwian Kendley,1610612764,Wizards
1629190,C.J. Anderson,1610612737,Hawks
1629203,Jemerrio Jones,1610612764,Wizards
1629226,Ismaila Kane,1610612763,Grizzlies
1629232,Kaiser Gates,1610612738,Celtics
1629234,Drew Eubanks,1610612759,Spurs
1629236,Jonathan Stark,1610612750,Timberwolves
1629244,Cameron Reynolds,1610612749,Bucks
1629245,Nuni Omot,1610612751,Nets
1629246,Tyrius Walker,1610612752,Knicks
1629260,Tim Bond,1610612745,Rockets
1629270,Todd Withers,1610612765,Pistons
1629285,Angel Rodriguez,1610612745,Rockets
1629305,Marcus Allen,1610612747,Lakers
1629308,Juan Toscano-Anderson,1610612744,Warriors
1629312,Haywood Highsmith,1610612755,76ers
1629346,Alen Smailagic,1610612744,Warriors
1629352,Jeffrey Coby,1610612752,Knicks
1629353,Isaac Humphries,1610612753,Magic
1629541,Dairis Bertans,1610612740,Pelicans
1629594,Bennie Boatwright,1610612763,Grizzlies
1629595,Phil Booth,1610612764,Wizards
1629597,Zylan Cheatham,1610612740,Pelicans
1629598,Chris Clemons,1610612745,Rockets
1629599,Amir Coffey,1610612746,Clippers
1629605,Tacko Fall,1610612738,Celtics
1629606,Robert Franks,1610612766,Hornets
1629607,Jared Harper,1610612756,Suns
1629608,Dewan Hernandez,1610612761,Raptors
1629609,Amir Hinton,1610612752,Knicks
1629610,DaQuan Jeffries,1610612758,Kings
1629611,Terance Mann,1610612746,Clippers
1629612,Luke Maye,1610612749,Bucks
1629615,James Palmer Jr.,1610612746,Clippers
1629616,Josh Perkins,1610612766,Hornets
1629620,Justin Robinson,1610612764,Wizards
1629621,Marial Shayok,1610612755,76ers
1629622,Max Strus,1610612741,Bulls
1629623,Lindell Wigginton,1610612750,Timberwolves
1629624,Kenny Wooten,1610612752,Knicks
1629625,Justin Wright-Foreman,1610612762,Jazz
1629626,Bol Bol,1610612743,Nuggets
1629627,Zion Williamson,1610612740,Pelicans
1629628,RJ Barrett,1610612752,Knicks
1629629,Cam Reddish,1610612737,Hawks
1629630,Ja Morant,1610612763,Grizzlies
1629631,De'Andre Hunter,1610612737,Hawks
1629632,Coby White,1610612741,Bulls
1629633,Jarrett Culver,1610612750,Timberwolves
1629634,Brandon Clarke,1610612763,Grizzlies
1629635,Sekou Doumbouya,1610612765,Pistons
1629636,Darius Garland,1610612739,Cavaliers
1629637,Jaxson Hayes,1610612740,Pelicans
1629638,Nickeil Alexander-Walker,1610612740,Pelicans
1629639,Tyler Herro,1610612748,Heat
1629640,Keldon Johnson,1610612759,Spurs
1629641,Romeo Langford,1610612738,Celtics
1629642,Nassir Little,1610612757,Trail Blazers
1629644,KZ Okpala,1610612748,Heat
1629645,Kevin Porter Jr.,1610612739,Cavaliers
1629647,Darius Bazley,1610612760,Thunder
1629648,Jordan Bone,1610612765,Pistons
1629649,Ignas Brazdeikis,1610612752,Knicks
1629650,Moses Brown,1610612757,Trail Blazers
1629651,Nicolas Claxton,1610612751,Nets
1629652,Luguentz Dort,1610612760,Thunder
1629655,Daniel Gafford,1610612741,Bulls
1629657,Kyle Guy,1610612758,Kings
1629658,Jaylen Hoard,1610612757,Trail Blazers
1629659,Talen Horton-Tucker,1610612747,Lakers
1629660,Ty Jerome,1610612756,Suns
1629661,Cameron Johnson,1610612756,Suns
1629662,Mfiondu Kabengele,1610612746,Clippers
1629663,Louis King,1610612765,Pistons
1629664,Dedric Lawson,1610612759,Spurs
1629665,Jalen Lecque,1610612756,Suns
1629667,Jalen McDaniels,1610612766,Hornets
1629668,Zach Norvell Jr.,1610612747,Lakers
1629669,Jaylen Nowell,1610612750,Timberwolves
1629671,Miye Oni,1610612762,Jazz
1629672,Eric Paschall,1610612744,Warriors
1629673,Jordan Poole,1610612744,Warriors
1629675,Naz Reid,1610612750,Timberwolves
1629676,Isaiah Roby,1610612742,Mavericks
1629677,Luka Samanic,1610612759,Spurs
1629678,Admiral Schofield,1610612764,Wizards
1629679,Simisola Shittu,1610612741,Bulls
1629680,Matisse Thybulle,1610612755,76ers
1629682,Tremont Waters,1610612738,Celtics
1629683,Quinndary Weatherspoon,1610612759,Spurs
1629684,Grant Williams,1610612738,Celtics
1629685,Dylan Windler,1610612739,Cavaliers
1629689,Aric Holman,1610612742,Mavericks
1629690,Adam Mokoka,1610612741,Bulls
1629713,Justin James,1610612758,Kings
1629714,Jarrell Brantley,1610612762,Jazz
1629715,Javon Bess,1610612740,Pelicans
1629716,Marques Bolden,1610612739,Cavaliers
1629717,Armoni Brooks,1610612737,Hawks
1629718,Charles Brown Jr.,1610612737,Hawks
1629719,Devontae Cacok,1610612747,Lakers
1629721,JaKeenan Gant,1610612754,Pacers
1629722,V.J. King,1610612752,Knicks
1629723,John Konchar,1610612763,Grizzlies
1629724,Vic Law,1610612753,Magic
1629725,Jeremiah Martin,1610612748,Heat
1629726,Garrison Mathews,1610612764,Wizards
1629729,Josh Reaves,1610612742,Mavericks
1629730,Rayjon Tucker,1610612749,Bucks
1629731,Dean Wade,1610612739,Cavaliers
1629734,Kyle Alexander,1610612748,Heat
1629735,Chris Silva,1610612748,Heat
1629738,Vincent Poirier,1610612738,Celtics
1629739,William Howard,1610612762,Jazz
1629740,Nicolo Melli,1610612740,Pelicans
1629741,Marko Guduric,1610612763,Grizzlies
1629742,Stanton Kidd,1610612762,Jazz
1629743,Donta Hall,1610612765,Pistons
1629744,Matt Thomas,1610612761,Raptors
1629745,Tariq Owens,1610612756,Suns
1629746,Christ Koumadje,1610612755,76ers
1629747,CJ Massinburg,1610612751,Nets
1629749,David Kramer,1610612756,Suns
1629750,Javonte Green,1610612738,Celtics
1629751,Dakota Mathias,1610612742,Mavericks
1629752,Juwan Morgan,1610612762,Jazz
1629753,Isaiah Pineiro,1610612758,Kings
1629755,Hassani Gravett,1610612753,Magic
1629756,Daulton Hommes,1610612759,Spurs
1629759,Ahmed Hill,1610612766,Hornets
1629777,Lamar Peters,1610612752,Knicks
1629779,Justin Simon,1610612741,Bulls
1629786,John Egbunu,1610612751,Nets
1629800,Kavion Pippen,1610612744,Warriors
1629806,B.J. Taylor,1610612746,Clippers
1629818,Jordan Murphy,1610612750,Timberwolves
1629819,Yudai Baba,1610612742,Mavericks
1629824,Jalen Adams,1610612740,Pelicans
1629825,Perrion Callandret,1610612741,Bulls
1629826,Norense Odiase,1610612756,Suns
1629833,Keljin Blevins,1610612757,Trail Blazers
1629860,Jon Davis,1610612753,Magic
1629956,Barry Brown,1610612750,Timberwolves
1629962,Devin Cannady,1610612751,Nets
1629967,Skyler Flatten,1610612748,Heat
1962937755,Paige Marcus,1610612766,Hornets
1962937827,Matt Matt,1610612758,Kings
